med_display_name,rxnorm_concat,med_dose_unit_desc,ingredient_concept_id,variable_name
"acetaZOLAMIDE (DIAMOX) 1,000 mg in sterile water 10 mL IV syringe",| 107129 | 307702 |,mg,929435,diuretics
telmisartan-hydroCHLOROthiazide (MICARDIS HCT) 80-12.5 MG tablet ++POM++,| 283317 |,tablet,974166,diuretics
acetaZOLAMIDE (DIAMOX) 750 mg in 0.9 % NaCl IVPB,| 307702 | 313002 |,mg,929435,diuretics
furosemide (LASIX) oral solution,| 197730 |,mg,956874,diuretics
"CISplatin (PLATINOL) 53 mg, mannitol 20 % 12 g in 0.9 % NaCl 500 mL chemo infusion",| 6628 | 309311 | 313002 |,mg,994058,diuretics
0.9 % NaCl 500 mL with furosemide 500 mg infusion,| 313002 | 727575 |,ml/hr,956874,diuretics
furosemide (LASIX) injection 240 mg,| 727575 |,mg,956874,diuretics
Azilsartan-Chlorthalidone 40-12.5 MG TABS 1 Tablet,| 1235144 |,tablet,1395058,diuretics
metolazone (ZAROXOLYN) oral liquid 7.5 mg,| 311671 |,mg,907013,diuretics
"CISplatin (PLATINOL) 39 mg, mannitol 5.85 g in 0.9 % NaCl 250 mL chemo infusion",| 309311 | 311450 | 313002 |,mg,994058,diuretics
"CISplatin (PLATINOL) 199 mg, mannitol 12.5 g in 0.9 % NaCl 500 mL chemo infusion",| 309311 | 311450 | 313002 |,mg,994058,diuretics
"CISplatin (PLATINOL) 58 mg, mannitol 12.5 g in 0.9 % NaCl 1,000 mL chemo infusion",| 309311 | 311450 | 313002 |,mg,994058,diuretics
metolazone (ZAROXOLYN) tablet 30 mg,| 311671 |,mg,907013,diuretics
mannitol injection 25 g,| 311450 |,ml,994058,diuretics
spironolactone (CAROSPIR) oral suspension 15 mg,| 104232 |,mg,970250,diuretics
furosemide (LASIX) 50 mg in 0.9 % NaCl 50 mL infusion,| 313002 | 727575 |,mg/kg/hr,956874,diuretics
"CISplatin (PLATINOL) 68 mg, mannitol 12.5 g in 0.9 % NaCl 500 mL chemo infusion",| 309311 | 311450 | 313002 |,mg,994058,diuretics
"CISplatin (PLATINOL) 43 mg, mannitol 20 % 12.5 g in 0.9 % NaCl 500 mL chemo infusion",| 6628 | 309311 | 313002 |,mg,994058,diuretics
"CISplatin (PLATINOL) 35 mg, mannitol 12.5 g in 0.9 % NaCl 1,000 mL chemo infusion",| 309311 | 311450 | 313002 |,mg,994058,diuretics
furosemide (LASIX) 240 mg in 0.9 % NaCl 50 mL IVPB,| 313002 | 727575 |,mg,956874,diuretics
acetaZOLAMIDE (DIAMOX) oral liquid 375 mg,| 197304 |,mg,929435,diuretics
mannitol 16.6 g in 0.9 % NaCl 700 mL IV,| 311450 | 313002 |,mg,994058,diuretics
"acetaZOLAMIDE (DIAMOX) 1,000 mg in 0.9 % NaCl IVPB",| 307702 | 313002 |,mg,929435,diuretics
bumetanide (BUMEX) injection 0.5-4 mg,| 282486 |,mg,932745,diuretics
mannitol 14.5 g in 0.9 % NaCl 725 mL IV,| 311450 | 313002 |,mg,994058,diuretics
bumetanide (BUMEX) 5 mg in 0.9 % NaCl 100 mL infusion,| 282486 | 313002 |,mg/hr,932745,diuretics
mannitol injection 60 g,| 311450 |,mg,994058,diuretics
mannitol injection 40 g,| 311450 |,mg,994058,diuretics
acetaZOLAMIDE (DIAMOX) oral liquid 60 mg,| 197304 |,mg,929435,diuretics
acetaZOLAMIDE (DIAMOX) 400 mg in 0.9 % NaCl IVPB,| 307702 | 313002 |,mg,929435,diuretics
acetaZOLAMIDE (DIAMOX) 250 mg in 0.9 % NaCl IVPB,| 307702 | 313002 |,mg,929435,diuretics
mannitol injection 86 g,| 311450 |,mg,994058,diuretics
chlorthalidone (HYGROTEN) tablet 25 mg,| 197499 |,mg,1395058,diuretics
"CISplatin (PLATINOL) 110 mg, mannitol 12.5 g in 0.9 % NaCl 1,000 mL chemo infusion",| 309311 | 311450 | 313002 |,mg,994058,diuretics
metOLazone (ZAROXOLYN) tablet 5 mg - give 30 min BEFORE lasix,| 311671 |,mg,907013,diuretics
"acetaZOLAMIDE (DIAMOX) 1,000 mg in sterile water 10 mL IV",| 107129 | 307702 |,mg,929435,diuretics
"CISplatin (PLATINOL) 139 mg, mannitol 12.5 g in 0.9 % NaCl 1,000 mL chemo infusion",| 309311 | 311450 | 313002 |,mg,994058,diuretics
furosemide (LASIX) injection 33.7 mg,| 727575 |,mg,956874,diuretics
furosemide (LASIX) 1 mg in 0.9 % NaCl 1 mL IV solution,| 313002 | 727575 |,mg,956874,diuretics
furosemide (LASIX) 100 mg,| 197732 | 310429 |,mg,956874,diuretics
triamterene (DYRENIUM) capsule 100 mg,| 198312 |,mg,904542,diuretics
torsemide (DEMADEX) tablet 120 mg,| 198370 | 198371 |,mg,942350,diuretics
furosemide (LASIX) 50 mcg in 0.9 % NaCl 5 mL IV solution,| 313002 | 727575 |,mg,956874,diuretics
chlorothiazide (DIURIL) 224 mg in sterile water 8 mL IV,| 107129 | 484152 |,mg,992590,diuretics
"chlorothiazide (DIURIL) tablet 1,000 mg",| 197476 |,mg,992590,diuretics
"furosemide (LASIX) 1,000 mg in 100 mL **High Conc** Infusion",| 727575 |,mg/hr,956874,diuretics
furosemide (LASIX) injection 39.4 mg,| 727575 |,mg,956874,diuretics
mannitol 20 % infusion 43 g,| 6628 |,mg,994058,diuretics
"CISplatin (PLATINOL) 104 mg, mannitol 12.5 g in 0.9 % NaCl 1,000 mL chemo infusion",| 309311 | 311450 | 313002 |,mg,994058,diuretics
mannitol 20 % infusion 26 g,| 6628 |,mg,994058,diuretics
spironolactone (ALDACTONE) tablet 150 mg,| 198222 | 198223 |,mg,970250,diuretics
furosemide (LASIX) 40 MG/4 ML injection 20 mg,| 727575 |,mg,956874,diuretics
metOLazone (ZAROXOLYN) tablet 10 mg,| 311671 |,mg,907013,diuretics
hydrochlorothiazide (HYDRODIURIL) oral liquid 25 mg,| 197770 |,mg,974166,diuretics
benazepril-hydroCHLOROthiazide (LOTENSIN HCT) 20-12.5 MG per tablet 1 tablet,| 898367 |,tablet,974166,diuretics
mannitol injection 75 g,| 311450 |,mg,994058,diuretics
chlorothiazide (DIURIL) 125 mg in sterile water 4.5 mL iv,| 107129 | 484152 |,mg,992590,diuretics
"mannitol 20.8 g in 0.9 % NaCl 1,000 mL IV",| 311450 | 313002 |,mg,994058,diuretics
chlorothiazide (DIURIL) 105.56 mg in sterile water 3.77 mL IV,| 107129 | 484152 |,mg,992590,diuretics
"CISplatin (PLATINOL) 122 mg, mannitol 20.3 g in 0.9 % NaCl 1,000 mL chemo infusion",| 309311 | 311450 | 313002 |,mg,994058,diuretics
mannitol 20 % infusion 100 g,| 6628 |,ml/hr,994058,diuretics
"mannitol 14.6 g in 0.9 % NaCl 1,000 mL IV",| 311450 | 313002 |,mg,994058,diuretics
mannitol 20 % infusion 115.8 g,| 6628 |,mg,994058,diuretics
mannitol 26.1 g in D5W-0.45 % NaCl 265 mL,| 9863 | 311450 |,mg,994058,diuretics
acetaZOLAMIDE (DIAMOX) 373 mg in sterile water 3.73 mL IV syringe,| 107129 | 307702 |,mg,929435,diuretics
"D5W-0.45 % NaCl 1,000 mL with potassium chloride 20 mEq, mannitol 5,520 mg infusion",| 9863 | 204520 | 311450 |,ml/hr,994058,diuretics
"CISplatin (PLATINOL) 75 mg, mannitol 12.5 g in 0.9 % NaCl 500 mL chemo infusion",| 309311 | 311450 | 313002 |,mg,994058,diuretics
mannitol 20 % infusion 55 g,| 6628 |,mg,994058,diuretics
hydrochlorothiazide (HYDRODIURIL) tablet 12.5 mg,| 310798 |,mg,974166,diuretics
furosemide (LASIX) injection 22.1 mg,| 727575 |,mg,956874,diuretics
"CISplatin (PLATINOL) 31 mg, mannitol 12.5 g in 0.9 % NaCl 1,000 mL chemo infusion",| 309311 | 311450 | 313002 |,mg,994058,diuretics
mannitol injection 140 g,| 311450 |,mg,994058,diuretics
metolazone (ZAROXOLYN) tablet 2.5 mg,| 311671 |,mg,907013,diuretics
mannitol 18.5 g in 0.9 % NaCl 500 mL IV,| 311450 | 313002 |,mg,994058,diuretics
"CISplatin (PLATINOL) 130 mg, mannitol 21.6 g in 0.9 % NaCl 1,000 mL chemo infusion",| 309311 | 311450 | 313002 |,mg,994058,diuretics
torsemide (DEMADEX) tablet 30 mg,| 198371 | 198372 |,mg,942350,diuretics
acetaZOLAMIDE (DIAMOX) 115 mg in 0.9 % NaCl IVPB,| 307702 | 313002 |,mg,929435,diuretics
torsemide (DEMADEX) 30 mg,| 198369 | 198371 |,mg,942350,diuretics
furosemide (LASIX) 500 mg in 50 mL **HIGH CONCENTRATION** infusion,| 727575 |,mg/hr,956874,diuretics
"CISplatin (PLATINOL) 37 mg, mannitol 12.5 g in 0.9 % NaCl 1,000 mL chemo infusion",| 309311 | 311450 | 313002 |,mg,994058,diuretics
metOLazone (ZAROXOLYN) tablet 5 mg,| 197979 |,mg,907013,diuretics
furosemide (LASIX) injection 77.6 mg,| 727575 |,mg,956874,diuretics
furosemide (LASIX) oral solution 5 mg,| 197730 |,mg,956874,diuretics
mannitol 20 % infusion 35 g,| 6628 |,mg,994058,diuretics
"CISplatin (PLATINOL) 128 mg, mannitol 12.5 g in 0.9 % NaCl 1,000 mL chemo infusion",| 309311 | 311450 | 313002 |,mg,994058,diuretics
mannitol 19.6 g in 0.9 % NaCl 500 mL IV,| 311450 | 313002 |,mg,994058,diuretics
"valsartan (DIOVAN) 320 mg, hydrochlorothiazide (MICROZIDE) 12.5 mg (COMBO medication)",| 199903 | 349201 |,tablet,974166,diuretics
spironolactone (CAROSPIR) oral suspension 150 mg,| 104232 |,mg,970250,diuretics
"CISplatin (PLATINOL) 37 mg, mannitol 12.5 g in 0.9 % NaCl 500 mL chemo infusion",| 309311 | 311450 | 313002 |,mg,994058,diuretics
"CISplatin (PLATINOL) 101 mg, mannitol 16.9 g in 0.9 % NaCl 900 mL chemo infusion",| 309311 | 311450 | 313002 |,mg,994058,diuretics
mannitol injection 69.5 g,| 311450 |,mg,994058,diuretics
furosemide (LASIX) 150 mg in 0.9 % NaCl 50 mL IVPB,| 313002 | 727575 |,ml/hr,956874,diuretics
"CISplatin (PLATINOL) 98 mg, mannitol 20 % in 0.9 % NaCl 500 mL chemo infusion",| 6628 | 309311 | 313002 |,mg,994058,diuretics
"CISplatin (PLATINOL) 114 mg, mannitol 15.2 g in D5W-0.45 % NaCl 1,200 mL chemo infusion",| 9863 | 309311 | 311450 |,mg,994058,diuretics
Olmesartan-amLODIPine-HCTZ 40-10-12.5 MG TABS 1 Tablet,| 999986 |,tablet,974166,diuretics
chlorothiazide (DIURIL) 184.8 mg in sterile water 6.6 mL iv,| 107129 | 484152 |,mg,992590,diuretics
"CISplatin (PLATINOL) 111 mg, mannitol 18.5 g in 0.9 % NaCl 1,000 mL chemo infusion",| 309311 | 311450 | 313002 |,mg,994058,diuretics
"CISplatin (PLATINOL) 85 mg, mannitol 14.1 g in 0.9 % NaCl 500 mL chemo infusion",| 309311 | 311450 | 313002 |,mg,994058,diuretics
bumetanide 50 mg in 0.9 % NaCl 500 mL infusion,| 282486 | 313002 |,ml/hr,932745,diuretics
"CISplatin (PLATINOL) 69 mg, mannitol 12.5 g in 0.9 % NaCl 500 mL chemo infusion",| 309311 | 311450 | 313002 |,mg,994058,diuretics
chlorothiazide (DIURIL) tablet 500 mg,| 197476 |,mg,992590,diuretics
furosemide (LASIX) tablet 60 mg,| 310429 | 313988 |,mg,956874,diuretics
"CISplatin (PLATINOL) 51 mg, mannitol 20 % 12 g in 0.9 % NaCl 500 mL chemo infusion",| 6628 | 309311 | 313002 |,mg,994058,diuretics
triamterene-hydroCHLOROthiazide (MAXZIDE) 75-50 MG per tablet 1 tablet,| 310818 |,tablet,904542,diuretics
bumetanide (BUMEX) injection 2 mg,| 282486 |,ml,932745,diuretics
INV furosemide (RenalGuard) injection 21.5 mg,| 727575 |,mg,956874,diuretics
furosemide (LASIX) oral solution 60 mg,| 197730 |,mg,956874,diuretics
furosemide (LASIX) tablet 40 mg,| 310429 |,mg,956874,diuretics
"acetaZOLAMIDE ER (DIAMOX) 12 hr capsule 2,000 mg",| 562524 |,mg,929435,diuretics
mannitol 15.9 g in 0.9 % NaCl 800 mL IV,| 311450 | 313002 |,mg,994058,diuretics
mannitol injection 25 g,| 311450 |,mg,994058,diuretics
valsartan-hydroCHLOROthiazide (DIOVAN-HCT) 160-12.5 MG per tablet 0.5 tablet,| 200285 |,tablet,974166,diuretics
furosemide (LASIX) 200 mg in 0.9 % NaCl 100 mL infusion,| 313002 | 727575 |,mg/hr,956874,diuretics
"CISplatin (PLATINOL) 49 mg, mannitol 12.5 g in 0.9 % NaCl 1,000 mL chemo infusion",| 309311 | 311450 | 313002 |,mg,994058,diuretics
"lisinopril-hydrochlorothiazide (PRINZIDE,ZESTORETIC) 10-12.5 MG per tablet 1 Tablet",| 197885 |,tablet,974166,diuretics
"CISplatin (PLATINOL) 57 mg, mannitol 12.5 g in 0.9 % NaCl 1,000 mL chemo infusion",| 309311 | 311450 | 313002 |,mg,994058,diuretics
furosemide (LASIX) injection 32 mg,| 727575 |,mg,956874,diuretics
metOLazone (ZAROXOLYN) tablet 5 mg,| 311671 |,mg,907013,diuretics
mannitol 20 % infusion 44 g,| 6628 |,mg,994058,diuretics
bumetanide (BUMEX) injection 0.25 mg,| 282486 |,mg,932745,diuretics
chlorothiazide (DIURIL) injection 500 mg,| 484152 |,mg,992590,diuretics
quinapril-hydrochlorothiazide (ACCURETIC) 20-12.5 MG per tablet 2 Tablet,| 310797 |,tablet,974166,diuretics
chlorothiazide (DIURIL) suspension 49 mg,| 309198 |,mg,992590,diuretics
bumetanide (BUMEX) tablet 2 mg,| 197418 |,mg,932745,diuretics
torsemide (DEMADEX) tablet 100 mg,| 198370 |,mg,942350,diuretics
spironolactone (ALDACTONE) oral liquid 12.5 mg,| 198222 |,mg,970250,diuretics
chlorthalidone (HYGROTEN) tablet 12.5 mg,| 197499 |,mg,1395058,diuretics
0.9 % NaCl 900 mL with mannitol 18 g infusion,| 311450 | 313002 |,ml/hr,994058,diuretics
"losartan (COZAAR) 100 mg, hydrochlorothiazide (HYDRODIURIL) 25 mg (COMBO medication)",| 310798 | 979480 |,each,974166,diuretics
hydrochlorothiazide (HYDRODIURIL) tablet 25 mg,| 310798 |,mg,974166,diuretics
hydroCHLOROthiazide (HYDRODIURIL) tablet 50 mg,| 310798 |,mg,974166,diuretics
hydroCHLOROthiazide (MICROZIDE) capsule 12.5 mg,| 199903 |,mg,974166,diuretics
aMILoride (MIDAMOR) tablet 5 mg,| 977880 |,mg,991382,diuretics
"CISplatin (PLATINOL) 80 mg, mannitol 12.5 g in 0.9 % NaCl 1,000 mL chemo infusion",| 309311 | 311450 | 313002 |,mg,994058,diuretics
bumetanide (BUMEX) injection 1-2 mg,| 282486 |,mg,932745,diuretics
furosemide (LASIX) 100 mg in 0.9 % NaCl 100 mL IVPB,| 313002 | 727575 |,ml/hr,956874,diuretics
"CISplatin (PLATINOL) 100 mg, mannitol 16.6 g in 0.9 % NaCl 800 mL chemo infusion",| 309311 | 311450 | 313002 |,mg,994058,diuretics
torsemide (DEMADEX) tablet 20 mg,| 198372 |,mg,942350,diuretics
torsemide (DEMADEX) tablet 10 mg,| 198369 |,mg,942350,diuretics
"CISplatin (PLATINOL) 48 mg, mannitol 8 g in 0.9 % NaCl 800 mL chemo infusion",| 309311 | 311450 | 313002 |,mg,994058,diuretics
mannitol injection 32.25 g,| 311450 |,mg,994058,diuretics
hydroCHLOROthiazide (HYDRODIURIL) 25 MG tablet,| 310798 |,mg,974166,diuretics
mannitol 15.2 g in D5W-0.45 % NaCl 150 mL,| 9863 | 311450 |,mg,994058,diuretics
mannitol 20 % infusion 46 g,| 6628 |,ml/hr,994058,diuretics
"CISplatin (PLATINOL) 66 mg, mannitol 20 % 12 g in 0.9 % NaCl 500 mL chemo infusion",| 6628 | 309311 | 313002 |,mg,994058,diuretics
bumetanide (BUMEX) tablet 2-4 mg,| 197418 |,mg,932745,diuretics
valsartan-hydrochlorothiazide (DIOVAN-HCT) 160-12.5 MG per tablet 1 Tablet,| 200285 |,tablet,974166,diuretics
triamterene-hydroCHLOROthiazide (DYAZIDE) 37.5-25 MG *TWO capsules*,| 198316 |,capsule,904542,diuretics
"furosemide (LASIX) 1,000 mg in 100 mL infusion",| 727575 |,mg/hr,956874,diuretics
bumetanide 25 mg infusion,| 282486 |,ml/hr,932745,diuretics
mannitol 20 % infusion 55.2 g,| 6628 |,mg,994058,diuretics
furosemide (LASIX) injection 25.1 mg,| 727575 |,mg,956874,diuretics
"CISplatin (PLATINOL) 119 mg, mannitol 19.9 g in 0.9 % NaCl 1,000 mL chemo infusion",| 309311 | 311450 | 313002 |,mg,994058,diuretics
hydrochlorothiazide (HYDRODIURIL) tablet 37.5 mg,| 310798 |,mg,974166,diuretics
hydrochlorothiazide (MICROZIDE) capsule 25 mg,| 199903 |,mg,974166,diuretics
mannitol 20.7 g in 0.9 % NaCl 500 mL IV,| 311450 | 313002 |,mg,994058,diuretics
aMILoride (MIDAMOR) tablet 25 mg,| 977880 |,mg,991382,diuretics
furosemide (LASIX) 500 mcg in 0.9 % NaCl 5 mL IV solution,| 313002 | 727575 |,mg,956874,diuretics
"CISplatin (PLATINOL) 46 mg, mannitol 20 % 12 g in 0.9 % NaCl 500 mL chemo infusion",| 6628 | 309311 | 313002 |,mg,994058,diuretics
mannitol 20 % infusion 80 g,| 6628 |,mg/kg,994058,diuretics
spironolactone (CAROSPIR) oral suspension 200 mg,| 104232 |,mg,970250,diuretics
spironolactone (ALDACTONE) oral liquid 75 mg,| 198222 |,mg,970250,diuretics
"D5W-0.45 % NaCl 1,000 mL with potassium chloride 20 mEq, magnesium sulfate 10 mEq, mannitol 27,600 mg infusion",| 6585 | 9863 | 204520 | 311450 |,ml/hr,994058,diuretics
mannitol 16.5 g in 0.9 % NaCl 700 mL IV,| 311450 | 313002 |,mg,994058,diuretics
"CISplatin (PLATINOL) 160 mg, mannitol 20 g in 0.9 % NaCl 500 mL chemo infusion",| 309311 | 311450 | 313002 |,mg,994058,diuretics
furosemide (LASIX) 160 mg in 0.9 % NaCl 50 mL IVPB,| 313002 | 727575 |,mg,956874,diuretics
bumetanide (BUMEX) 25 mg in 100 mL infusion,| 282486 |,ml/hr,932745,diuretics
"lisinopril (PRINIVIL,ZESTRIL) 20 mg, hydrochlorothiazide (HYDRODIURIL) 25 mg combination",| 310798 | 314077 |,tablet,974166,diuretics
furosemide (LASIX) solution 15 mg,| 197730 |,mg,956874,diuretics
furosemide (LASIX) 20 MG/2 ML injection 40 mg,| 727575 |,mg,956874,diuretics
furosemide (LASIX) tablet 10-40 mg,| 310429 |,mg,956874,diuretics
bumetanide (BUMEX) tablet 10 mg,| 197418 |,mg,932745,diuretics
furosemide (LASIX) injection 30.9 mg,| 727575 |,mg,956874,diuretics
furosemide (LASIX) injection 20-40 mg,| 727575 |,mg,956874,diuretics
chlorothiazide (DIURIL) 364 mg in sterile water 13 mL IV,| 107129 | 484152 |,mg,992590,diuretics
"CISplatin (PLATINOL) 54 mg, mannitol 12.5 g in 0.9 % NaCl 500 mL chemo infusion",| 309311 | 311450 | 313002 |,mg,994058,diuretics
furosemide (LASIX) injection 56.2 mg,| 727575 |,mg,956874,diuretics
"losartan (COZAAR) 100 mg, hydroCHLOROthiazide (MICROZIDE) 12.5 mg (COMBO medication)",| 199903 | 979492 |,tablet,974166,diuretics
mannitol 20 % infusion 50 g,| 6628 |,mg/kg,994058,diuretics
benazepril-hydrochlorthiazide (LOTENSIN HCT) 20-12.5 MG per tablet 2 Tablet,| 898367 |,tablet,974166,diuretics
furosemide (LASIX) 180 mg in 0.9 % NaCl 50 mL ivpb,| 313002 | 727575 |,mg,956874,diuretics
spironolactone (CAROSPIR) oral suspension 100 mg,| 104232 |,mg,970250,diuretics
amLODIPine-Valsartan-HCTZ 5-160-25 MG TABS 1 tablet,| 848145 |,tablet,974166,diuretics
bumetanide (BUMEX) injection 1 mg,| 282486 |,mg,932745,diuretics
"CISplatin (PLATINOL) 115 mg, mannitol 19.2 g in 0.9 % NaCl 1,000 mL chemo infusion",| 309311 | 311450 | 313002 |,mg,994058,diuretics
"lisinopril (PRINIVIL,ZESTRIL) 10 mg, hydrochlorothiazide (MICROZIDE) 12.5 mg (COMBO medication)",| 199903 | 314076 |,each,974166,diuretics
"CISplatin (PLATINOL) 173 mg, mannitol 12.5 g in 0.9 % NaCl 1,000 mL chemo infusion",| 309311 | 311450 | 313002 |,mg,994058,diuretics
spironolactone (ALDACTONE) 10 MG/ML oral liquid 50 mg,| 198222 |,mg,970250,diuretics
INV furosemide (RenalGuard) injection 38.5 mg,| 727575 |,mg,956874,diuretics
acetaZOLAMIDE (DIAMOX) 500 mg in D5W IVPB,| 307702 | 1795621 |,mg,929435,diuretics
bumetanide 10 mg in 0.9 % NaCl 100 mL infusion,| 282486 | 313002 |,ml/hr,932745,diuretics
"CISplatin (PLATINOL) 146 mg, mannitol 12.5 g in 0.9 % NaCl 1,000 mL chemo infusion",| 309311 | 311450 | 313002 |,mg,994058,diuretics
"D5W-0.45 % NaCl 1,000 mL with potassium chloride 20 mEq, magnesium sulfate 10 mEq, mannitol 28,050 mg infusion",| 6585 | 9863 | 204520 | 311450 |,ml/hr,994058,diuretics
chlorthalidone (HYGROTON) tablet 12.5 mg,| 197499 |,mg,1395058,diuretics
"furosemide (LASIX) 50 mg, chlorothiazide (DIURIL) 500 mg in 0.9 % NaCl 50 mL infusion",| 313002 | 484152 | 727575 |,mg/kg/hr,956874,diuretics
"losartan (COZAAR) 50 mg, hydrochlorothiazide (MICROZIDE) 12.5 mg (COMBO medication)",| 199903 | 979492 |,mg,974166,diuretics
furosemide (LASIX) injection 7.5 mg,| 727575 |,mg,956874,diuretics
hydroCHLOROthiazide (HYDRODIURIL) oral liquid 7.25 mg,| 197770 |,mg,974166,diuretics
hydrochlorothiazide (HYDRODIURIL) tablet 37.5 mg,| 310798 | 429503 |,mg,974166,diuretics
mannitol 5.4 g in 0.9 % NaCl 720 mL IV,| 311450 | 313002 |,mg,994058,diuretics
bumetanide (BUMEX) tablet 0.25 mg,| 197417 |,mg,932745,diuretics
indapamide (LOZOL) tablet 7.5 mg,| 197816 |,mg,978555,diuretics
"CISplatin (PLATINOL) 86 mg, mannitol 20 % 12 g in 0.9 % NaCl 500 mL chemo infusion",| 6628 | 309311 | 313002 |,mg,994058,diuretics
"valsartan (DIOVAN) 160 mg, hydroCHLOROthiazide (MICROZIDE) 12.5 mg (COMBO medication)",| 199903 | 349201 |,tablet,974166,diuretics
"CISplatin (PLATINOL) 31 mg, mannitol 8.5 g in D5W-0.45 % NaCl 830 mL chemo infusion",| 9863 | 309311 | 311450 |,mg,994058,diuretics
hydrochlorothiazide (MICROZIDE) capsule 50 mg,| 199903 |,mg,974166,diuretics
bumetanide (BUMEX) tablet 0.5 mg,| 197418 |,mg,932745,diuretics
acetaZOLAMIDE (DIAMOX) 250 mg IV syringe,| 107129 | 307702 |,mg,929435,diuretics
"CISplatin (PLATINOL) 108 mg, mannitol 18 g in 0.9 % NaCl 1,000 mL chemo infusion",| 309311 | 311450 | 313002 |,mg,994058,diuretics
"CISplatin (PLATINOL) 103 mg, mannitol 12.5 g in 0.9 % NaCl 500 mL chemo infusion",| 309311 | 311450 | 313002 |,mg,994058,diuretics
"mannitol 19.5 g in 0.9 % NaCl 1,000 mL IV",| 311450 | 313002 |,mg,994058,diuretics
chlorthalidone (HYGROTEN) tablet 50 mg,| 197499 |,mg,1395058,diuretics
acetaZOLAMIDE (DIAMOX) oral liquid 250 mg,| 197304 |,mg,929435,diuretics
acetaZOLAMIDE (DIAMOX) 250 mg in D5W IVPB,| 307702 | 1795621 |,mg,929435,diuretics
torsemide (DEMADEX) tablet 40 mg,| 198371 |,mg,942350,diuretics
mannitol 20 % infusion 63.6 g,| 6628 |,mg/kg,994058,diuretics
"CISplatin (PLATINOL) 131 mg, mannitol 12.5 g in 0.9 % NaCl 1,000 mL chemo infusion",| 309311 | 311450 | 313002 |,mg,994058,diuretics
Azilsartan-Chlorthalidone (Edarbyclor) 40-12.5 MG TABS 1 tablet ++PATIENT SUPPLIED++,| 1235144 |,tablet,1395058,diuretics
mannitol 20 % infusion 38 g,| 6628 |,ml/hr,994058,diuretics
mannitol 20 % infusion 58 g,| 6628 |,mg,994058,diuretics
mannitol 20 % infusion 38 g,| 6628 |,ml,994058,diuretics
mannitol injection 45 g,| 311450 |,mg,994058,diuretics
INV furosemide (RenalGuard) injection 22.1 mg,| 727575 |,mg,956874,diuretics
"lisinopril (PRINIVIL,ZESTRIL) 20 mg, hydrochlorothiazide (MICROZIDE) 12.5 mg (COMBO medication)",| 199903 | 314077 |,mg,974166,diuretics
"CISplatin (PLATINOL) 128 mg, mannitol 17.1 g in D5W-0.45 % NaCl 1,200 mL chemo infusion",| 9863 | 309311 | 311450 |,mg,994058,diuretics
"CISplatin (PLATINOL) 120 mg, mannitol 16 g in D5W-0.45 % NaCl 1,000 mL chemo infusion",| 9863 | 309311 | 311450 |,mg,994058,diuretics
acetaZOLAMIDE (DIAMOX) 175 mg in sterile water 1.75 mL IV syringe,| 107129 | 307702 |,mg,929435,diuretics
"CISplatin (PLATINOL) 98 mg, mannitol 13.05 g in D5W-0.45 % NaCl 1,200 mL chemo infusion",| 9863 | 309311 | 311450 |,mg,994058,diuretics
spironolactone (ALDACTONE) 10 MG/ML oral liquid 25 mg,| 198222 |,mg,970250,diuretics
"CISplatin (PLATINOL) 185 mg, mannitol 12.5 g in 0.9 % NaCl 1,000 mL chemo infusion",| 309311 | 311450 | 313002 |,mg,994058,diuretics
chlorothiazide (DIURIL) suspension 304.5 mg,| 309198 |,mg,992590,diuretics
mannitol 20 % infusion 100 g,| 6628 |,mg,994058,diuretics
mannitol 20 % infusion 100 g,| 6628 |,ml,994058,diuretics
"CISplatin (PLATINOL) 166 mg, mannitol 5,520 mg in 0.9 % NaCl 500 mL chemo infusion",| 309311 | 311450 | 313002 |,mg,994058,diuretics
spironolactone (ALDACTONE) oral liquid 50 mg,| 198222 |,mg,970250,diuretics
hydrALAZINE-HCTZ 50-50 MG CAPS 50 mg,| 905217 |,mg,974166,diuretics
furosemide (LASIX) injection 8 mg,| 727575 |,mg,956874,diuretics
mannitol 20 % infusion 122 g,| 6628 |,mg,994058,diuretics
torsemide (DEMADEX) tablet 25 mg,| 198369 | 198371 |,mg,942350,diuretics
furosemide (LASIX) tablet 50 mg,| 310429 | 313988 |,mg,956874,diuretics
INV furosemide (RenalGuard) injection 30.1 mg,| 727575 |,mg,956874,diuretics
spironolactone (ALDACTONE) oral liquid 200 mg,| 198222 |,mg,970250,diuretics
losartan-hydroCHLOROthiazide (HYZAAR) 100-12.5 MG per tablet 1 tablet,| 979464 |,tablet,974166,diuretics
